key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-875292437,Dogs Evaluate Threatening Facial Expressions by Their Biological Validity – Evidence from Gazing Patterns,2016,1,1,PLoS One,19326203,11,1,e0143047,"Sanni, Somppi and Törnqvist, Heini and Kujala, Miiamaaria V. and Hänninen, Laura and Krause, Christina M. and Vainio, Outi",https://www.proquest.com/docview/1756508933?accountid=12753&bdid=17177&_bd=DDZ9idA5xqJIYNdiNkgH5d%2BEUks%3D,NA,NA,"Department of Equine and Small Animal Medicine, Faculty of Veterinary Medicine, University of Helsinki, Helsinki, Finland,. Cognitive Science, Faculty of Behavioural Sciences, University of Helsinki, Helsinki, Finland,. Department of Neuroscience and Biomedical Engineering, Aalto University, Espoo, Finland,. Department of Production Animal Medicine, Faculty of Veterinary Medicine, University of Helsinki, Helsinki,
Finland","Appropriate response to companions’ emotional signals is important for all social creatures. The emotional expressions of humans and non-human animals have analogies in their form and function, suggesting shared evolutionary roots, but very little is known about how animals other than primates view and process facial expressions. In primates, threat-related facial expressions evoke exceptional viewing patterns compared with neutral or positive stimuli. Here, we explore if domestic dogs (Canis familiaris) have such an attentional bias toward threatening social stimuli and whether observed emotional expressions affect dogs’ gaze fixation distribution among the facial features (eyes, midface and mouth). We recorded the voluntary eye gaze of 31 domestic dogs during viewing of facial photographs of humans and dogs with three emotional expressions (threatening, pleasant and neutral). We found that dogs’ gaze fixations spread systematically among facial features. The distribution of fixations was altered by the seen expression, but eyes were the most probable targets of the first fixations and gathered longer looking durations than mouth regardless of the viewed expression. The examination of the inner facial features as a whole revealed more pronounced scanning differences among expressions. This suggests that dogs do not base their perception of facial expressions on the viewing of single structures, but the interpretation of the composition formed by eyes, midface and mouth. Dogs evaluated social threat rapidly and this evaluation led to attentional bias, which was dependent on the depicted species: threatening conspecifics’ faces evoked heightened attention but threatening human faces instead an avoidance response. We propose that threatening signals carrying differential biological validity are processed via distinctive neurocognitive pathways. Both of these mechanisms may have an adaptive significance for domestic dogs. The findings provide a novel perspective on understanding the processing of emotional expressions and sensitivity to social threat in non-primates.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292439,Are animal-assisted activity dogs different from pet dogs? A comparison of their sociocognitive abilities,2018,1,1,Journal of veterinary behavior,1558-7878,23,NA,76-81,"Cavalli, Camila María and Bentosela, Mariana and Carballo, Fabricio and Dzik, Marina Victoria and Underwood, Susana",https://www.proquest.com/docview/2286906011?accountid=12753&bdid=17177&_bd=3QZFYjY9hhinHo7BHWqkLXNO1M8%3D,NA,NA,"Universidad de Buenos Aires, Facultad de Medicina, Instituto de investigaciones Me_dicas A. Lanari, Buenos Aires, Argentina. , Universidad de Buenos Aires, Facultad de Medicina, Instituto de investigaciones M�dicas A. Lanari, Buenos Aires, Argentina. a","Animal-assisted activities (AAAs) refer to a variety of interactions between animals and humans, intended to improve people's well-being providing recreational or educational opportunities. Domestic dogs are one of the most commonly used animals for these kinds of interventions, given their trainability and the positive effects of dog-human interactions. Nevertheless, the selection of participating animals is mainly unsystematic, and training is not required for dogs to take part in AAAs. Previous studies suggest that high sociability as well as reduced fear and aggression are desirable traits in AAA dogs. Yet, to our knowledge, there are no previous studies assessing the specific characteristics of dogs participating in AAAs. The aim of this study was to compare the performance of AAA and pet dogs (PDs) that live in the same household but do not participate in AAAs. We assessed 17 dogs (9 participating in AAAs in hospital settings and 8 pets living in the same household–control group) with a test battery comprising 3 behavioral tasks (sociability test, gazing test, and A-not-B task), and owner-rated questionnaires (Dog Impulsivity Assessment Scale [DIAS] and 4 subscales: trainability, fear to strangers, nonsocial fear, and attachment/attention seeking of the Canine Behavioral Assessment and Research Questionnaire [C-BARQ]). Results of the gazing test indicate that, when dogs were not reinforced for looking at the human face, AAA dogs gazed longer at an unknown experimenter than PDs. Therefore, they showed an increased tendency to gaze at humans and persist on this communicative attempt when this response was not successful. Additionally, according to the DIAS score, AAA dogs would be less impulsive than the control group. No significant differences were found on the A-not-B task, the sociability test, or the C-BARQ. In conclusion, since these AAA dogs had not undergone specific training, the effects observed in the present work may be attributed, at least partially, to the learning experiences they had during AAA work. Overall, it would be important to take into account these characteristics for both the selection and training of these animals.","p. 76-81 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs;Animals;Animal Shells,NA,NA
rayyan-875292441,Induced immobility in nervous and normal Pointer dogs,1982,10,1,The Journal of nervous and mental disease,0022-3018,170,10,605-613,"Reese, W. G. and Newton, J. E. and Angel, C.",https://www.proquest.com/docview/74172208?accountid=12753&bdid=17177&_bd=Um7vfzkeesuqCGfPEln%2BROleAEE%3D,NA,NA,"Department of Psychiatry and Behavioral Sciences, University of Arkansas for Medical Sciences, 4301 West Markham, Little Rock, Arkansas 72205.","Pointer dogs learn complex hunting tasks such as vigorous aim-directed activity in tracking specific birds and sudden rigid immobility ""on point"" at appropriate distance from the prey. In the presence of a human, dogs of the Arkansas Line of Nervous Pointers show markedly reduced activity. In close quarters, where they cannot flee, they usually react to humans by freezing. These responses do not extinguish. The breed demonstrates a strong capacity to inhibit motion. In our nervous dogs, this trait is greatly exaggerated. In the search for an objective and rapidly modifiable target motor sign to correlate with biochemical and pharmacological events, we discovered that 10 of 10 nervous dogs, in contrast to kennel mates of a normal line, developed tonic immobility (TI) which was induced by manual inversion into a sling and stroking. This is the first systematic demonstration of TI in mature dogs. The TI was accompanied by reduced telemetered heart rate (HR) compared to baseline. Release from the inverted position was accompanied by marked HR increase. In the absence of humans, both before and after the inversion, all nervous dogs showed little or no movement about the testing area. This was in contrast to the nine normal line dogs, which were comparable in age and sex. These normal dogs were very active before and after inversion into the sling. Five of the normals remained in the sling but did not show head and neck immobility and were generally relaxed. Their HRs increased slightly while in the inverted position, thereafter returning to baseline. The four normals which righted themselves soon after the inversion showed reduced HR with the resumed activity. We discuss possible mechanisms and review some of the implications for psychiatry and behavioral biology.","605-613 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292443,The Role of Oxytocin in the Dog-Owner Relationship,2019,10,12,Animals : an open access journal from MDPI,2076-2615,9,10,NA,"Marshall-Pescini, Sarah and Schaebs, Franka S. and Gaugg, Alina and Meinert, Anne and Deschner, Tobias and Range, Friederike",https://www.proquest.com/docview/2306213509?accountid=12753&bdid=17177&_bd=oclpaY1AgTcsXG7RMuDqCY673QQ%3D,NA,NA,"Domestication Lab, Konrad Lorenz Institute of Ethology, University of Veterinary Medicine, Savoyenstra�e 1a, A-1160 Vienna, Austria. sarah.marshall@vetmeduni.ac.at.  Max Planck Institute for Evolutionary Anthropology, Department of Primatology, Deutscher Platz 6, 04103 Leipzig, Germany. franka.schaebs@uni-leipzig.de.  Domestication Lab, Konrad Lorenz Institute of Ethology, University of Veterinary Medicine, Savoyenstra�e 1a, A-1160 Vienna, Austria. Alina.Gaugg@vetmeduni.ac.at.  Clever Dog Lab, Messerli Research Institute, University of Veterinary Medicine Vienna, Medical University Vienna, University of Vienna, 1210 Vienna, Austria. anne.meinert1990@gmail.com.  Max Planck Institute for Evolutionary Anthropology, Department of Primatology, Deutscher Platz 6, 04103 Leipzig, Germany. deschner@eva.mpg.de.  Domestication Lab, Konrad Lorenz Institute of Ethology, University of Veterinary Medicine, Savoyenstra�e 1a, A-1160 Vienna, Austria. Friederike.Range@vetmeduni.ac.at. ","Oxytocin (OT) is involved in multiple social bonds, from attachment between parents and offspring to ""friendships"". Dogs are an interesting species in which to investigate the link between the oxytocinergic system and social bonds since they establish preferential bonds with their own species but also with humans. Studies have shown that the oxytocinergic system may be involved in the regulation of such inter-specific relationships, with both dogs and their owners showing an increase in OT levels following socio-positive interactions. However, no direct comparison has been made in dogs' OT reactivity following a social interaction with the owner vs. a familiar (but not bonded) person, so it is unclear whether relationship type mediates OT release during socio-positive interactions or whether the interaction per se is sufficient. Here we investigated OT reactivity in both dogs and owners, following a socio-positive interaction with each other or a familiar partner. Results showed neither the familiarity with the partner, nor the type of interaction affected OT reactivity (as measured in urine) in either dogs or owners. Given the recent mixed results on the role of oxytocin in dog-human interactions, we suggest there is a need for greater standardization of methodologies, an assessment of overall results taking into account 'publication bias' issues, and further studies investigating the role of relationship quality and interaction type on OT release.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs;Oxytocin;MSH Release-Inhibiting Hormone,NA,NA
rayyan-875292453,Neurophysiological Correlates of Affiliative Behaviour between Humans and Dogs,2003,5,NA,Veterinary journal,1090-0233,165,3,296-301,"Odendaal, J. S. J. and Meintjes, R. A.",https://www.proquest.com/docview/1720431732?accountid=12753&bdid=17177&_bd=dCmXvrYdiq89P6MjyOrZu3%2Bs4pA%3D,NA,NA,"Life Sciences Research Institute, Pretoria Technikon, Private Bag X680, Pretoria 0001, South Africa. Department of Veterinary Anatomy and Physiology, Faculty of Veterinary Science, University of Pretoria, Private Bag X04, Onderstepoort 0110, South Africa","Few physiological parameters for positive human-companion animal contact have been identified and those that are established have all been in humans. The implication is that if the physiological reactions are mutual, dogs would experience the same psychological benefits from these neurophysiological changes as humans. Therefore, we have determined the role of certain neurochemicals during affiliation behaviour on an interspecies basis. Our results indicate that concentrations of β-endorphin, oxytocin, prolactin, β-phenylethylamine, and dopamine increased in both species after positive interspecies interaction, while that of cortisol decreased in the humans only. Indicators of mutual physiological changes during positive interaction between dog lovers and dogs may contribute to a better understanding of the human-animal bond in veterinary practice.","p. 296-301 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs,NA,NA
rayyan-875292500,Improved Oral Health and Adaptation to Treatment in Dogs Using Manual or Ultrasonic Toothbrush or Textile of Nylon or Microfiber for Active Dental Home Care,2021,NA,NA,Animals,20762615,11,9,2481,"Brissman, Anna and Wiman, Sara and Eriksson, Fanny and Kaj, Camilla and Enlund, Karolina Brunius",https://www.proquest.com/docview/2576375824?accountid=12753&bdid=17177&_bd=B3KjE2eklk%2BfWWYvaFjDYb0wnlc%3D,NA,NA,"Department of Clinical Sciences, Swedish University of Agricultural Sciences, SE-750 07 Uppsala, Sweden;","Simple SummaryPoor oral health is a common problem in dogs and can cause them pain and impaired welfare. In this study, four different devices used for active dental home care were examined: two toothbrushes, manual and ultrasonic; and two textile products, a nylon glove and a microfiber finger cloth. These pieces of equipment were evaluated for efficacy against gingivitis, plaque, and tartar, using twenty-one beagle dogs. The dogs had their teeth cleaned once a day during five weeks. Each dog received two treatments (toothbrushes or textiles) but on separate sides of the mouth, right and left, respectively. The dogs’ oral health was assessed before and after the five-week period, by a veterinarian not aware of treatment. Each device improved the oral health in the dogs, reducing plaque and gingivitis. Furthermore, the amount of calculus also decreased in some individuals. The study also assessed the dogs’ stress, fear and anxiety levels during treatment using a (fear, anxiety, stress (FAS) protocol. The assessment of the stress levels in the dogs showed that adaptation occurs in the dogs subjected to daily dental care. These results can be used by veterinary staff who want to inspire and encourage dog owners to start brushing their dog’s teeth.AbstractPoor oral health is a common problem in dogs causing pain and impaired welfare. The gold standard to maintain good oral health and prevent periodontitis is daily tooth brushing. However, many dog owners find it difficult, and dogs often show aversive behavior. There are several different tools available, and in this intra-subject study, four different active dental home care treatment options were examined: manual and ultrasonic toothbrush, a nylon glove, and a microfiber finger cloth. The treatments were evaluated for efficacy against gingivitis, plaque, and calculus in beagle dogs. Each dog received two treatments on the buccal sides of the teeth once daily, either two types of toothbrushes (N = 10) or two types of textiles (N = 11), on separate sides of the mouth. The dogs’ teeth were assessed before and after the five-week treatment period, with the assessor blinded by additional, similar dogs (N = 7). The study also assessed the dogs’ stress levels during treatment using a fear, anxiety, stress (FAS) protocol. All four treatments improved dog oral health, reducing gingivitis and plaque. Furthermore, the amount of calculus also decreased in some individuals. Adaptation to dental care occurred in the dogs over time. This information can be used to encourage dog owners to brush their dogs’ teeth.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292514,Do disrupted early attachments affect the relationship between guide dogs and blind owners?,2006,11,NA,Applied Animal Behaviour Science,0168-1591,100,3,241-257,"Fallani, Gaia and Previde, Emanuela Prato and Valsecchi, Paola",https://www.proquest.com/docview/19321075?accountid=12753&bdid=17177&_bd=VBMo0yhRqSvRbszo%2FJtIaTOBVJA%3D,NA,NA,"Istituto di Psicologia, Universita degli Studi di Milano, via Tommaso Pini 1, 20134 Milano, Italy,  fallani@biol.unipr.it","The study investigated the affectional bond developed by dogs (Canis familiaris) towards their human companions during the selection process to become guide dogs and compared this bond with that formed by pet dogs with their owners. One hundred and nine dog-owner pairs were tested using a modified version of the Strange Situation Test: custody dogs-puppy walkers (n = 34), apprentice dogs-trainers (n = 26), guide dogs-blind owners (n = 25) and pet dogs-owners (n = 24). Twenty-six behaviours were scored using a 5 s point sampling method and two vocal behaviours were recorded as bouts. Factor analysis carried out on 24 mutually exclusive behaviours highlighted two different profiles of response. A relaxed reaction characterised by a high play activity was distinctive of custody and apprentice dogs, whereas an anxious reaction characterised by a high degree of proximity seeking behaviours was distinctive of pet dogs. Guide dogs were intermediate between these two extremes, expressing their attachment to the owners but showing a more controlled emotional reaction. This finding suggests that guide dogs can be viewed as ""working pets"". Furthermore, the experimental set-up, characterised by the presence of a frightening stimulus, revealed that untrained dogs (pets and custody dogs) were more fearful than trained dogs (guide dogs and apprentice dogs). Finally, differences in temperament emerged between retrievers: Golden retrievers showed a higher level of affection demand while Labrador retrievers were more playful. Overall, these findings show that in spite of separations from previous attachment figures, guide dogs established with their blind owner a rather good and secure affectional bond.","241-257 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292524,"I like my dog, does my dog like me?",2014,1,1,Applied animal behaviour science,0168-1591,150,NA,65-73,"Rehn, Therese and Björn, Forkman and Keeling, Linda and Lindholm, Ulrika",https://www.proquest.com/docview/2000093344?accountid=12753&bdid=17177&_bd=JigQKwyNb2DdoY3CvIJ9tCpDsnw%3D,NA,NA,"Rehn, Therese Department of Large Animal Sciences, Faculty of Health and Medical Sciences, University of Copenhagen, Gr�nneg�rdsvej 8, 1870 Frederiksberg C, Denmark. l","In this study, the possibility of there being an association between how an owner perceives his/her relationship to their dog and the way the dog experiences the relationship to its owner was investigated using two well-established methods within the anthrozoology literature. Twenty dog–owner dyads participated in the Strange Situation Procedure (SSP), to evaluate the bond on the dog's part, and the Monash Dog Owner Relationship Scale (MDORS) was used to investigate the strength of the relationship from the owner's view. Six attachment variables were created based on changes in the dogs’ behaviour when it was with the owner vs. when it was with the stranger in the SSP. These were: changes in exploration, passive behaviour, independent play, social play, physical contact and tail wagging. The magnitude of these changes in the dogs’ behaviour was then tested for correlations with the owners’ scores in the MDORS. Only two correlations were found and both were with the MDORS subscale that measures “Dog–owner interaction”. They suggested that owners who interact more frequently with their dog, have dogs showing more proximity-seeking behaviour upon reunion (ρ=0.56, P=0.01, N=20) and less independent play behaviour (ρ=−0.52, P=0.02, N=20). This might be a consequence of dogs being positively reinforced for close interaction by the owner, or these dogs may have developed an attachment style similar to insecurely attached children. No correlation was found between any of the six attachment variables in the SSP and the overall MDORS score, the MDORS subscale “Perceived costs” and, more importantly, no correlation to “Perceived emotional closeness”. In summary, there is no support from this study for the view that the strength of the relationship an owner feels to his/her dog is mirrored in the strength of the bond of the dog to its owner.","p. 65-73 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292549,Choice of conflict resolution strategy is linked to sociability in dog puppies,2013,12,1,Applied animal behaviour science,0168-1591,149,1,36-44,"Riemer, Stefanie and Corsin, Müller and Range, Friederike and Huber, Ludwig and Zsófia, Virányi",https://www.proquest.com/docview/1663547601?accountid=12753&bdid=17177&_bd=iLeTCpcB3bcCuZxbFuXff3ynN8s%3D,NA,NA,"Riemer, Stefanie Clever Dog Lab, Messerli Research Institute, University of Veterinary Medicine Vienna, Medical University of Vienna and University of Vienna, Veterina_rplatz 1, 1210 Vienna, Austria; Department of Cognitive Biology, University of Vienna, Althanstr. 14, 1090 Vienna, Austria. ","Measures that are likely to increase sociability in dog puppies, such as appropriate socialisation, are considered important in preventing future fear or aggression related problems. However, the interplay between sociability and conflict behaviour has rarely been investigated. Moreover, while many studies have addressed aggression in domestic dogs, alternative, non-aggressive conflict resolution strategies have received less scientific attention. Here we tested 134 Border collie puppies, aged 40–50 days, in a personality test which included friendly interactions with an unfamiliar person, exposure to a novel object, and three brief restraint tests. Considering the latter to be mild ‘conflict’ situations, we analysed whether the puppies’ behaviour in the restraint tests was related to their sociability or to their boldness towards the novel object. Strategies employed by the puppies during restraint tests included trying to interact socially with the experimenter, remaining passive, and attempting to move away. In line with findings from humans and goats, puppies scoring high on sociability were more likely to adopt an interactive conflict resolution strategy, while those with low sociability scores tended to react passively. In contrast, avoidance behaviours were unrelated to sociability, possibly reflecting inconsistency in the flight strategy in dogs. Boldness towards a novel object was not related to sociability or to puppies’ reactions in restraint tests. This is one of the first studies to demonstrate a link between sociability and conflict resolution strategies in non-human animals.","p. 36-44 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292563,The reinforcing value of physical contact and the effect on canine heart rate of grooming in different anatomical areas,2005,9,1,Anthrozoös,1753-0377,18,3,236-244,"McGreevy, Paul D. and Righetti, Joanne and Thomson, Peter C.",https://www.proquest.com/docview/2439385711?accountid=12753&bdid=17177&_bd=33aD%2BHLaGO06KMdZKNP5SmrmOJo%3D,NA,NA,"McGreevy, Paul D Faculty of Veterinary Science, University of Sydney, Australia. , Faculty of Veterinary Science, University of Sydney, Australia. ","The human-animal relationship frequently involves physical touch, and this may have benefits for both participants. Grooming of horses at the withers has a calming effect on recipients, a phenomenon regularly used to reward horses. No studies on the effect on heart rate of grooming in different anatomical areas have been conducted in dogs, even though they are often given physical contact as a putative reinforcer. Kennelled Greyhounds (n = 16) and guide dogs (Golden Retrievers, Labrador Retrievers and their crosses, n = 12) were stroked for eight minutes using a grooming device in each of four areas in random order. These sites were selected on the basis of their being innervated by the dorsal branches of the spinal nerves, lateral branches of the spinal nerves, ventral branches of the spinal nerves and the caudal nerves. Heart rate measurements were taken every 30 seconds using an ECG recorder. There were no observed differences in the mean heart rate based on the region of the body groomed (p = 0.893), nor was any interaction of any other factor with area of the body significant (all p > 0.5). However, for all dogs, there was a highly significant trend (overall reduction) over time (p < 0.001), and Greyhounds had consistently higher mean heart rates than guide dogs (p < 0.001). Within Greyhounds, groomed dogs had significantly lower mean heart rates than non-groomed animals (n = 8, p = 0.003). That is, grooming had a substantial effect on reducing heat rate, but the area of the body where grooming was conducted was not important. In addition, males had consistently lower heart rates than females (p < 0.001). If having a reduced heart rate is a sign of reduced stress, then we can assume that non-invasive interventions that have this effect are reinforcing. The extent to which all dogs are reinforced by physical contact depends on their socialization and familiarity with personnel. The intrinsic reinforcing value of physical contact for dogs seems likely to be outweighed by its effect as a secondary reinforcer.","p. 236-244 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Heart Rate,NA,NA
rayyan-875292575,Does dog-human attachment affect their inter-specific cooperation,2002,11,1,Acta biologica Hungarica,0236-5383,53,4,537-550,"Naderi, Sz and MiklÓsi, Á and DÓka, A. and et al.",https://www.proquest.com/docview/1825430008?accountid=12753&bdid=17177&_bd=eendfzIPr0nGQzKclJeOj8UJ8Aw%3D,NA,NA,"Naderi, Sz Department of Ethology, E̦tv̦s Lor�nd University P�zm�ny P. s. 1/c, H-1117 Budapest, Hungary. ","Leading a blind or blindfolded person is a complex cooperative task influenced by many factors. The aim of this study was to determine if quality of attachment affects the performance of dog and owner dyads showed on an Obstacle Course. Modified Ainsworth's Strange Situation Test was used for assessing attachment quality. Only one dimension of the attachment, the 'anxiety' factor was found to correlate with behavioural measures of the Obstacle Course (e.g. number of mistakes, initialisation index that reflects which participant initiates more actions in a dyad). We found significant differences of performance between the three groups of dog-owner pairs (pet dog, guide dog and police dog dyads), but we could not show significant differences in the 'attachment' factor among these groups. We concluded that it is not the attachment type that causes the main differences in the leading behaviour of our three study groups. Dogs have an innate ability for cooperation with humans that was enhanced by selective breeding during domestication and this basic ability can be modified by training but seem to be less affected by the relationship with the owner.","p. 537-550 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs,NA,NA
rayyan-875292593,Do dogs respond to play signals given by humans?,2001,4,1,Animal Behaviour,0003-3472,61,4,715-722,"Rooney, N. J. and Bradshaw, J. W. and Robinson, I. H.",https://www.proquest.com/docview/17879715?accountid=12753&bdid=17177&_bd=98TAladFNlPsKrh8A%2FpzDXvJwks%3D,NA,NA,"N. J. Rooney, Anthrozoology Institute, School of Biological Sciences, University of Southampton, Bassett Crescent East, Southampton SO16 7PX, U.K. (email: njr@soton.ac.uk). I. H. Robinson is at the Waltham Centre for Pet Nutrition, Freeby Lane, Waltham-on-the-Wolds, Melton Mowbray, Leicestershire LE14 4RT, U.K","Play signals are known to function in the solicitation and maintenance of intraspecific play, but their role in interspecific play is relatively unstudied. We carried out two studies to examine interspecific signalling when humans play with domestic dogs, Canis familiaris. In the first, we recorded dog-owner play sessions on video to identify actions used by 21 dog owners to initiate play with their dogs. Thirty-five actions were each used by three or more owners. These included postures, vocalizations and physical contact with the dog. The actions varied greatly in their apparent success at instigating play which was, surprisingly, unrelated to the frequency with which they were used. We then did an experiment to determine the effect of composites of commonly used signals upon the behaviour of 20 Labrador retrievers. The performance of both 'Bow' and 'Lunge' by a human altered the subsequent behaviour of the dogs. Both signals caused increases in play, and Lunge produced significant increases in play bout frequency and mean bout duration. The efficiency of both these postural signals was enhanced when they were accompanied by play vocalizations. Thus, specific actions used by humans do communicate a playful context to dogs and can be described as interspecific play signals. Copyright 2001 The Association for the Study of Animal Behaviour","715-722 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs,NA,NA
rayyan-875292612,Effect of a Standardized Four-Week Desensitization and Counter-Conditioning Training Program on Pre-Existing Veterinary Fear in Companion Dogs,2019,NA,NA,Animals,20762615,9,10,767,"Stellato, Anastasia and Jajou, Sarah and Dewey, Cate E. and Widowski, Tina M. and Lee, Niel",https://www.proquest.com/docview/2435200583?accountid=12753&bdid=17177&_bd=Jt%2B2igPZqCjK3yB%2BEyCnTTSTAPU%3D,NA,NA,"Department of Population Medicine, Ontario Veterinary College, University of Guelph, Guelph, ON N1G 2W1, Canada; astellat@uoguelph.ca (A.S.); sjajou@uoguelph.ca (S.J.); cdewey@uoguelph.ca (C.E.D.).  Department of Animal Biosciences, Ontario Agricultural College, University of Guelph, Guelph, ON N1G 2W1, Canada; twidowsk@uoguelph.ca * Correspondence: niell@uoguelph.ca","Many dogs show signs of fear during veterinary appointments. It is widely recommended to use desensitization and counter-conditioning training to reduce this fear. However, the efficacy of this method for reducing veterinary fear has not been examined. We assessed the effect of a standardized four-week training program on behavioural and physiological signs of fear in dogs with pre-existing veterinary fear. Owned dogs were randomly allocated to receive training (n = 15) or no training (n = 22; Control). Owners of dogs in the training group were instructed to perform exam-style handling on their dog and to visit the veterinary clinic weekly. Owners of control dogs were given no instructions. Fear responses were assessed before and after the training period by a blinded observer during clinic arrival and examination. Despite motivated owners volunteering to participate in the current study, 44% of owners were non-compliant to this training program. During examination, control dogs had higher odds (95% confidence Interval (CI)) of reduced posture compared to trained dogs (Odds ratio (OR): 3.79, CI: 1.03–16.3). Fear scores for trained dogs lowered during the second examination (p = 0.046), and 86.7% of dog owners reported a reduction in their dog’s fear levels across the training period (p = 0.007). When entering the clinic (p = 0.002) and during examination (p = 0.002), trained female dogs had a higher rate of lip licking than control females. The training program did not influence temperature, heart rate, respiratory rate, avoidance, trembling, vocalizations, or willingness and encouragement to step on the scale. Results suggest that this four-week training program was mildly effective at reducing veterinary fear in dogs. Further research is necessary to explore the efficacy of longer, more intensive, and individualized training programs.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875292637,Quantitative Behavioral Analysis and Qualitative Classification of Attachment Styles in Domestic Dogs: Are Dogs with a Secure and an Insecure-Avoidant Attachment Different?,2021,NA,NA,Animals,20762615,11,1,14,"Riggio, Giacomo and Gazzano, Angelo and Zsilák, Borbála and Carlone, Beatrice and Mariti, Chiara",https://www.proquest.com/docview/2524377799?accountid=12753&bdid=17177&_bd=EhxXXupeSgMM6I%2FsmeKbhVHRozQ%3D,NA,NA,"Department of Veterinary Sciences, University of Pisa, 56124 Pisa, Italy; angelo.gazzano@unipi.it (A.G.); beatricecarlone@gmail.com (B.C.); chiara.mariti@unipi.it (C.M.).  Department of Ethology, Institute of Biology, E�tv�s Lor�nd University, 1117 Budapest, Hungary; zsilak.borbala@gmail.com ","Simple SummaryPrevious limited literature suggest that dogs present the same attachment styles as those observed in children towards their caregivers, namely secure, insecure-avoidant, insecure-ambivalent, and disorganized. However, such classification for dogs has never been corroborated by the simultaneous analysis of quantitative measures of behavior recorded during the Strange Situation Procedure (SSP). Since several modified SSPs have been used to investigate dog-to-owner attachment, in this study, two different groups of dog-owner dyads underwent two different versions of the SSP. Dogs were classified based on their attachment pattern toward the owner. For this purpose, we developed a new adaptation of the classification used for human infants. In addition, dogs’ behavior was recorded throughout the test. Behavioral differences between dogs classified as secure and avoidant were investigated. Results suggest that the classification used was effective at identifying secure and avoidant attachment styles in dogs. Like in children, behavioral differences between secure and avoidant dogs were particularly evident as the test progressed. While secure dogs showed an increase in proximity/contact seeking behaviors toward their owners, avoidant dogs did not. Larger samples may be needed in future studies to support these findings and to be able to include also ambivalent and disorganized dogs.AbstractSince several modified Strange Situation Procedures (SSP) have been used to investigate dog-to-owner attachment, in this study two different samples of dog-owner dyads underwent two modified versions of the SSP. Dogs’ attachment style to the owner was assessed based on a novel adaptation of the attachment pattern classification used for infant-caregivers. Dogs’ behavioral data were collected using continuous sampling and, in the second protocol, also with a scoring system for greeting and social play. In both studies, secure and avoidant dogs’ behavior was compared using the Mann Whitney test, while differences within each group across episodes were analyzed using the Wilcoxon paired sample test. The classification seemed to be effective at identifying both avoidant and secure attachment patterns in dogs. As expected, differences in key attachment behaviors, such as proximity/contact seeking toward the caregiver, between secure and avoidant dogs were more evident in the final episodes of the test. Differently from secure dogs, avoidant dogs did not show an increase in proximity/contact seeking behavior with the caregiver in any of the procedures. Further studies with larger samples are needed to support the effectiveness of this classification and investigate on the remaining attachment styles.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
